# AUTHOR: CALIFA collaboration
# SOURCE: Own analysis of SDSSS imaging 
# DATE: 2014-09-09
# VERSION: 1.0 
# COLAPRV: CJW
# PUBAPRV: None 
# COLUMN1: CALIFAID, int, , ID of the CALIFA galaxy 
# COLUMN2: REALNAME, string , Galaxy name 
# COLUMN3: DBName, string, , Name in CALIFA database 
# COLUMN4: ra, float, degrees, right ascension J2000.0 
# COLUMN5: de, float, degrees, declination J2000.0
# COLUMN6: hubtyp, string, , Hubble type S or E
# COLUMN7: hubsubtyp, string, , Hubble subtype 0-7 or a-d
# COLUMN8: minhubtyp, string, , Minimum Hubble type 
# COLUMN9: minhubsubtyp, string, , Minimum Hubble subtype 
# COLUMN10: maxhubtyp, string, , Maximum Hubble type
# COLUMN11: maxhubsubtyp, string, , Maximum Hubble subtype
# COLUMN12: bar, String, Barredness A or AB or B
# COLUMN13: minbar, String, , Minimum barredness
# COLUMN14: maxbar, String, , Maximum barredness 
# COLUMN15: merg, string, , Merging (M) or Isolated (I)
# COLUMN16: minmerg , String, , Min Merging (M) or Isolated (I)
# COLUMN17: maxmerg , String, , Max Merging (M) or Isolated (I)
    416, NGC3683A, NGC3683A,     172.2989807,      57.1323395, S, bc, S, b, S, c, AB, A, B, I, I, I
    417, NGC3712, NGC3712,     172.7889709,      28.5664597, S, d, S, c, I, r, A, A, AB, I, I, I
    418, NGC3752, NGC3752,     173.1344299,      74.6273270, S, cd, S, c, S, d, AB, A, B, I, I, I
    419, UGC06526, UGC06526,     173.1646118,      35.3283882, S, d, S, cd, S, m, A, A, AB, I, I, I
    420, NGC3728, NGC3728,     173.3157501,      24.4468899, S, b, S, b, S, bc, A, A, B, I, I, I
    421, NGC3725, NGC3725,     173.4188843,      61.8880310, S, bc, S, b, S, c, B, B, B, I, I, I
    422, UGC06545, UGC06545,     173.4335785,      32.6336594, S, bc, S, a, S, c, AB, A, B, I, I, I
    423, UGC06588, UGC06588,     174.3063507,      15.4325199, S, bc, S, ab, S, cd, A, A, AB, I, I, I
    424, NGC3762, NGC3762,     174.3492889,      61.7593689, S, 0a, S, 0, S, ab, AB, A, B, I, I, I
    425, NGC3772, NGC3772,     174.4519653,      22.6912804, S, a, S, 0, S, b, B, B, B, I, I, I
    426, NGC3753, NGC3753,     174.4741364,      21.9811993, S, a, S, a, S, ab, AB, A, B, M, M, M
    427, UGC06617, UGC06617,     174.8234558,       9.9624004, E, 7, E, 5, S, 0, A, A, A, I, I, M
    428, NGC3780, NGC3780,     174.8431702,      56.2706604, S, c, S, b, S, cd, A, A, B, I, I, I
    429, NGC3786, NGC3786,     174.9266510,      31.9060307, S, ab, S, a, S, b, AB, A, B, M, I, M
    430, NGC3800, NGC3800,     175.0562439,      15.3423300, S, bc, S, b, S, d, AB, A, B, I, I, M
    431, NGC3798, NGC3798,     175.0580750,      24.6970596, S, ab, S, 0, S, bc, B, AB, B, I, I, I
    432, NGC3801, NGC3801,     175.0707550,      17.7278900, S, 0a, E, 6, S, bc, A, A, A, I, I, I
    433, NGC3805, NGC3805,     175.1736603,      20.3429508, E, 7, E, 5, S, 0, A, A, AB, I, I, I
    434, NGC3812, NGC3812,     175.2821655,      24.8218307, E, 0, E, 0, E, 1, A, A, A, I, I, I
    435, NGC3809, NGC3809,     175.3168945,      59.8857689, E, 4, E, 3, E, 5, A, A, A, I, I, I
    436, NGC3811, NGC3811,     175.3192902,      47.6908112, S, bc, S, b, S, cd, B, A, B, I, I, I
    437, NGC3815, NGC3815,     175.4137115,      24.8005009, S, bc, S, ab, S, cd, A, A, B, I, I, I
    438, UGC06653, UGC06653,     175.4155579,      15.9657097, S, ab, S, 0a, S, bc, A, A, B, I, I, I
    439, NGC3816, NGC3816,     175.4501495,      20.1037102, S, 0a, S, 0, S, b, A, A, A, I, I, M
    440, NGC3825, NGC3825,     175.5988770,      10.2641401, S, ab, S, a, S, b, B, B, B, I, I, I
    441, UGC06677, UGC06677,     175.7176361,      26.5407009, S, ab, S, a, S, bc, A, A, AB, I, I, I
    442, IC2951, IC2951,     175.8523102,      19.7498207, S, a, S, 0, S, a, A, A, AB, I, I, I
    443, NGC3832, NGC3832,     175.8809814,      22.7254391, S, bc, S, b, S, c, B, B, B, I, I, I
    444, UGC06697, UGC06697,     175.9544678,      19.9684696, S, cd, S, bc, S, m, A, A, AB, M, I, M
    445, NGC3842, NGC3842,     176.0089874,      19.9498196, E, 3, E, 1, E, 7, A, A, A, I, I, M
    446, NGC3853, NGC3853,     176.1180267,      16.5581093, E, 6, E, 4, S, 0, A, A, A, I, I, I
    447, NGC3862, NGC3862,     176.2709198,      19.6063499, E, 1, E, 0, E, 2, A, A, A, I, I, M
    448, NGC3867, NGC3867,     176.3733978,      19.4001694, E, 6, E, 1, S, cd, B, B, B, I, I, M
    449, NGC3869, NGC3869,     176.4398346,      10.8246002, S, 0a, S, 0, S, a, A, A, AB, I, I, I
    450, NGC3872, NGC3872,     176.4543762,      13.7666798, E, 5, E, 1, E, 6, A, A, A, I, I, I
    451, NGC3884, NGC3884,     176.5507507,      20.3916607, S, 0a, S, 0, S, ab, A, A, A, I, I, I
    452, NGC3883, NGC3883,     176.6965485,      20.6754208, S, bc, S, b, S, c, B, B, B, I, I, I
    453, NGC3886, NGC3886,     176.7733154,      19.8371792, E, 7, E, 6, S, 0, A, A, A, I, I, I
    454, UGC06758, UGC06758,     176.7764740,      13.7068100, S, cd, S, c, S, cd, AB, A, B, I, I, I
    455, NGC3888, NGC3888,     176.8932495,      55.9672203, S, c, S, bc, S, cd, A, A, AB, I, I, I
    456, NGC3891, NGC3891,     177.0139923,      30.3593292, S, b, S, a, S, bc, A, A, B, I, I, I
    457, UGC06774, UGC06774,     177.0471954,      54.9917908, S, cd, S, b, I, r, AB, A, B, I, I, M
    458, NGC3897, NGC3897,     177.2477570,      35.0160484, S, bc, S, ab, S, c, A, A, A, I, I, I
    459, UGC06791, UGC06791,     177.3483734,      26.7415600, S, c, S, a, S, m, A, A, AB, I, I, I
    460, UGC06794, UGC06794,     177.3497314,      16.6418896, S, d, S, d, S, d, AB, A, B, I, I, I
    461, NGC3910, NGC3910,     177.4971008,      21.3336391, E, 4, E, 2, S, 0, A, A, A, I, I, I
    462, NGC3899, NGC3899,     177.5185547,      26.4792309, S, d, E, 4, I, r, AB, A, AB, I, I, I
    463, NGC3916, NGC3916,     177.7126923,      55.1436310, S, bc, S, b, S, cd, A, A, AB, I, I, I
    464, NGC3921, NGC3921,     177.7786407,      55.0787392, S, cd, S, 0a, I, r, A, A, AB, M, I, M
    465, UGC06845, UGC06845,     178.1507263,      13.4680204, S, bc, S, a, S, d, A, A, AB, I, I, I
    466, NGC3937, NGC3937,     178.1775513,      20.6313000, E, 4, E, 3, E, 7, A, A, A, I, I, I
    467, NGC3944, NGC3944,     178.2711792,      26.2069302, E, 7, E, 4, S, 0, A, A, A, I, I, I
    468, NGC3947, NGC3947,     178.3346710,      20.7517109, S, bc, S, b, S, bc, B, B, B, I, I, I
    469, IC2973, IC2973,     178.4627838,      33.3648987, S, d, S, c, S, m, B, B, B, I, I, I
    470, NGC3958, NGC3958,     178.6402893,      58.3670616, S, ab, S, a, S, c, AB, A, B, I, I, M
    471, UGC06891, UGC06891,     178.8197479,      17.4875698, S, b, S, ab, S, c, AB, A, B, I, I, I
    472, NGC3968, NGC3968,     178.8695831,      11.9683599, S, b, S, a, S, c, B, B, B, I, I, I
    473, UGC06905, UGC06905,     178.9443359,      29.9414406, S, b, S, a, S, bc, A, A, AB, I, I, I
    474, NGC3987, NGC3987,     179.3384552,      25.1947708, S, ab, S, a, S, b, AB, A, AB, I, I, I
    475, NGC3991, NGC3991,     179.3789978,      32.3370209, S, m, S, d, I, r, A, A, AB, I, I, I
    476, NGC3994, NGC3994,     179.4036102,      32.2776184, S, bc, S, b, S, c, AB, A, B, I, I, M
    477, NGC3993, NGC3993,     179.4075775,      25.2405891, S, bc, S, ab, S, cd, A, A, A, I, I, I
    478, NGC3995, NGC3995,     179.4337311,      32.2940712, S, m, S, bc, I, r, A, A, AB, I, I, M
    479, NGC4003, NGC4003,     179.4959717,      23.1249008, S, 0a, S, 0, S, 0a, B, A, B, I, I, I
    480, NGC4002, NGC4002,     179.4970551,      23.2020397, E, 7, E, 3, S, a, A, A, A, I, I, I
    481, NGC4008, NGC4008,     179.5709229,      28.1924706, E, 5, E, 4, S, 0, A, A, A, I, I, I
    482, NGC4012, NGC4012,     179.6147003,      10.0214996, S, bc, S, b, S, c, B, A, B, I, I, I
    483, NGC4018, NGC4018,     179.6698456,      25.3163395, S, ab, S, ab, S, b, A, A, AB, I, I, I
    484, NGC4015NED01, NGC4015NED01,     179.6774902,      25.0366192, E, 4, E, 0, S, 0, A, A, A, M, M, M
    485, NGC4017, NGC4017,     179.6902771,      27.4524403, S, c, S, bc, S, cd, A, A, A, I, I, M
    486, UGC07012, UGC07012,     180.5131073,      29.8479805, S, cd, S, cd, S, d, AB, A, B, I, I, M
    487, UGC07017, UGC07017,     180.5938110,      29.8617592, S, b, S, a, S, d, AB, A, B, I, I, I
    488, UGC07016, UGC07016,     180.5998993,      14.8436499, S, b, S, a, S, cd, AB, A, B, I, I, I
    489, NGC4047, NGC4047,     180.7111816,      48.6362000, S, bc, S, a, S, d, A, A, A, I, I, I
    490, UGC07031, UGC07031,     180.8397675,      29.4198093, S, cd, S, c, S, d, A, A, AB, I, I, I
    491, UGC07041, UGC07041,     180.9570160,      29.7154598, S, c, S, a, S, d, A, A, AB, I, I, I
    492, SDSSJ120353.51+252556.6, SDSSJ120353.51+252556.6,     180.9737549,      25.4338207, S, m, S, cd, I, r, B, A, B, I, I, I
    493, NGC4070, NGC4070,     181.0470734,      20.4098396, E, 4, E, 0, S, 0, A, A, A, I, I, I
    494, NGC4078, NGC4078,     181.1984711,      10.5956202, S, 0, E, 7, S, ab, A, A, AB, I, I, I
    495, UGC07082, UGC07082,     181.3839264,      51.5045891, S, bc, S, b, S, cd, B, B, B, I, I, I
    496, UGC07100, UGC07100,     181.6853180,      17.7153606, S, bc, S, a, S, d, AB, A, B, I, I, I
    497, NGC4131, NGC4131,     182.1970367,      29.3047695, E, 7, E, 6, S, 0, AB, A, B, I, I, I
    498, NGC4134, NGC4134,     182.2917023,      29.1769009, S, bc, S, b, S, cd, AB, A, B, I, I, I
    499, UGC07141, UGC07141,     182.4146729,      23.2894192, S, bc, S, ab, S, d, AB, A, B, I, I, I
    500, UGC07145, UGC07145,     182.4624329,      38.2186203, S, bc, S, b, S, c, A, A, A, I, I, I
    501, NGC4148, NGC4148,     182.5331726,      35.8776093, S, 0a, E, 5, S, bc, A, A, A, I, I, I
    502, NGC4149, NGC4149,     182.6368713,      58.3041306, S, a, S, 0, S, ab, AB, A, AB, I, I, I
    503, NGC4155, NGC4155,     182.6903534,      19.0408401, E, 3, E, 1, E, 6, A, A, A, I, I, I
    504, UGC07180, UGC07180,     182.7231598,      66.9240417, S, bc, S, ab, S, c, B, B, B, I, I, I
    505, UGC07179, UGC07179,     182.7414551,      63.9143791, S, ab, S, a, S, b, A, A, AB, I, I, I
    506, NGC4158, NGC4158,     182.7923431,      20.1756706, S, b, S, a, S, bc, A, A, B, I, I, I
    507, IC0768, IC0768,     182.9484100,      12.1437101, S, bc, S, b, S, cd, A, A, A, I, I, I
    508, NGC4162, NGC4162,     182.9687195,      24.1236095, S, bc, S, a, S, c, A, A, A, I, I, I
    509, NGC4168, NGC4168,     183.0719452,      13.2052002, E, 2, E, 0, E, 5, A, A, A, I, I, I
    510, NGC4169, NGC4169,     183.0782471,      29.1793995, E, 7, E, 5, S, 0, A, A, B, I, I, M
    511, NGC4175, NGC4175,     183.1280212,      29.1685600, S, ab, S, a, S, b, AB, A, AB, I, I, M
    512, IC0769, IC0769,     183.1346893,      12.1238098, S, bc, S, b, S, c, B, AB, B, I, I, I
    513, NGC4180, NGC4180,     183.2626801,       7.0389299, S, b, S, a, S, cd, AB, A, B, I, I, I
    514, IC3046, IC3046,     183.2827911,      12.9182196, S, bc, S, b, S, cd, AB, A, B, I, I, M
    515, NGC4185, NGC4185,     183.3424683,      28.5109596, S, bc, S, a, S, c, AB, A, B, I, I, I
    516, NGC4191, NGC4191,     183.4600067,       7.2009001, S, 0, E, 1, S, 0, A, A, A, I, I, I
    517, NGC4200, NGC4200,     183.6842804,      12.1807604, E, 7, E, 3, S, 0, A, A, A, I, I, I
    518, NGC4210, NGC4210,     183.8160095,      65.9853210, S, b, S, a, S, bc, B, B, B, I, I, I
    519, UGC07270, UGC07270,     183.8934937,      21.8326893, S, a, S, a, S, b, AB, A, AB, I, I, M
    520, NGC4211NED02, NGC4211NED02,     183.9055023,      28.1696205, S, 0a, S, 0, S, a, A, A, B, M, M, M
    521, NGC4213, NGC4213,     183.9065247,      23.9818707, E, 3, E, 1, E, 7, A, A, A, I, I, I
    522, UGC07286, UGC07286,     183.9968567,      27.4421997, S, b, S, ab, S, c, B, A, B, I, I, I
    523, NGC4227, NGC4227,     184.1403961,      33.5220604, S, 0a, S, 0, S, ab, A, A, B, I, I, I
    524, NGC4238, NGC4238,     184.2325745,      63.4099312, S, cd, S, c, S, d, A, A, A, I, I, I
    525, NGC4233, NGC4233,     184.2819977,       7.6243901, E, 7, E, 5, S, 0, AB, A, B, I, I, I
    526, 2MASXJ12170922+1227142, 2MASXJ12170922+1227142,     184.2886505,      12.4540300, S, c, S, a, S, m, A, A, AB, I, I, I
    527, NGC4256, NGC4256,     184.6794739,      65.8982620, S, b, S, a, S, d, A, A, AB, I, I, I
    528, IC0776, IC0776,     184.7630005,       8.8561497, S, dm, S, c, I, r, A, A, AB, I, I, I
    529, UGC07358, UGC07358,     184.8009338,      49.3546486, S, bc, S, b, S, cd, A, A, AB, I, I, I
    530, UGC07367, UGC07367,     184.8837280,      49.8157196, S, 0a, S, 0, S, bc, AB, A, B, I, I, I
    531, NGC4272, NGC4272,     184.9485016,      30.3390808, E, 3, E, 0, E, 4, A, A, A, I, I, I
    532, NGC4284, NGC4284,     185.0525513,      58.0928802, S, b, S, b, S, bc, A, A, B, I, I, I
    533, NGC4290, NGC4290,     185.1979980,      58.0925102, S, b, S, ab, S, bc, B, B, B, I, I, I
    534, UGC07416, UGC07416,     185.4132233,      40.8489304, S, bc, S, b, S, c, B, B, B, I, I, I
    535, IC3203, IC3203,     185.4401093,      25.8846493, S, ab, S, a, S, bc, AB, A, AB, I, I, I
    536, NGC4305, NGC4305,     185.5149994,      12.7409201, S, b, S, a, S, c, A, A, AB, I, I, I
    537, NGC4306, NGC4306,     185.5171051,      12.7874804, E, 6, E, 3, S, 0, A, A, AB, I, I, I
    538, NGC4351, NGC4351,     186.0062408,      12.2047701, S, cd, E, 7, I, r, AB, A, B, I, I, I
    539, NGC4352, NGC4352,     186.0209351,      11.2180700, E, 7, E, 5, S, 0, A, A, A, I, I, I
    540, IC3300, IC3300,     186.2707367,      25.9575500, S, bc, S, b, S, cd, AB, A, B, I, I, I
    541, IC3305, IC3305,     186.3104095,      11.8495998, E, 7, E, 6, S, 0, A, A, A, I, I, I
    542, NGC4383, NGC4383,     186.3563385,      16.4701195, S, bc, E, 7, I, r, A, A, AB, I, I, M
    543, NGC4405, NGC4405,     186.5297546,      16.1809902, S, ab, E, 7, I, r, AB, A, B, I, I, M
    544, IC3376, IC3376,     186.9597473,      26.9935303, S, a, S, 0, S, b, B, B, B, I, I, I
    545, NGC4450, NGC4450,     187.1232910,      17.0850105, S, a, S, 0, S, b, A, A, B, I, I, I
    546, IC3392, IC3392,     187.1802216,      14.9995098, S, a, S, 0, S, ab, A, A, A, I, I, I
    547, IC0796, IC0796,     187.3596802,      16.4047394, E, 7, E, 5, S, a, A, A, AB, I, I, I
    548, NGC4470, NGC4470,     187.4074097,       7.8242002, S, c, E, 5, I, r, A, A, AB, I, I, I
    549, NGC4475, NGC4475,     187.4482117,      27.2433300, S, bc, S, b, S, bc, AB, A, B, I, I, I
    550, NGC4474, NGC4474,     187.4730988,      14.0685797, S, 0, S, 0, S, a, A, A, B, I, I, I
    551, NGC4476, NGC4476,     187.4961700,      12.3486500, E, 6, E, 2, S, 0, A, A, A, I, I, I
    552, NGC4500, NGC4500,     187.8423004,      57.9645805, S, b, S, ab, S, c, AB, A, B, I, I, I
    553, NGC4495, NGC4495,     187.8453369,      29.1364803, S, b, S, a, S, c, AB, A, B, I, I, M
    554, IC3453, IC3453,     187.9072571,      14.8597898, S, m, I, r, I, r, A, A, AB, I, I, I
    555, IC0797, IC0797,     187.9782410,      15.1241102, S, cd, S, b, S, m, AB, A, B, I, I, I
    556, IC0800, IC0800,     188.4860840,      15.3548098, S, d, S, cd, S, m, B, AB, B, I, I, I
    557, NGC4545, NGC4545,     188.6422577,      63.5250816, S, c, S, b, S, cd, B, B, B, I, I, I
    558, UGC07740, UGC07740,     188.6754761,      49.3246117, S, b, S, a, S, d, AB, A, AB, I, I, M
    559, NGC4555, NGC4555,     188.9216309,      26.5230808, E, 5, E, 2, S, 0, A, A, A, I, I, I
    560, NGC4556, NGC4556,     188.9410706,      26.9088898, E, 3, E, 2, E, 4, A, A, A, I, I, I
    561, NGC4570, NGC4570,     189.2224121,       7.2465901, S, 0, E, 4, S, ab, A, A, B, I, I, I
    562, IC3598, IC3598,     189.3378143,      28.2081509, S, 0, E, 4, S, ab, AB, A, B, I, I, I
    563, NGC4578, NGC4578,     189.3773346,       9.5550699, E, 5, E, 1, S, 0, A, A, A, I, I, I
    564, UGC07799, UGC07799,     189.4809875,      34.0223198, S, b, S, 0, S, d, AB, A, AB, I, I, I
    565, NGC4584, NGC4584,     189.5744629,      13.1099005, S, 0a, S, 0, S, a, AB, A, B, I, I, I
    566, NGC4598, NGC4598,     190.0497131,       8.3837299, S, 0, S, 0, S, 0a, B, B, B, I, I, I
    567, UGC07848, UGC07848,     190.2386932,      63.5195999, S, c, S, b, S, cd, AB, A, B, I, I, I
    568, NGC4612, NGC4612,     190.3864594,       7.3148899, S, 0, E, 2, S, 0, A, A, B, I, I, I
    569, NGC4644, NGC4644,     190.6777649,      55.1455307, S, b, S, ab, S, c, A, A, B, I, I, M
    570, NGC4644B, NGC4644B,     190.7193756,      55.1458092, S, c, S, ab, S, d, A, A, AB, I, I, M
    571, NGC4641, NGC4641,     190.7819366,      12.0511799, E, 7, E, 0, S, 0, A, A, AB, I, I, M
    572, IC3704, IC3704,     190.9398804,      10.7699299, S, b, S, ab, S, bc, AB, A, B, I, I, I
    573, UGC07904, UGC07904,     190.9881439,      40.7295799, S, cd, S, bc, S, d, AB, A, B, I, I, I
    574, UGC07922, UGC07922,     191.1353912,      56.1501884, S, b, S, a, S, cd, A, A, AB, I, I, I
    575, NGC4675, NGC4675,     191.3828430,      54.7375984, S, b, S, ab, S, c, B, A, B, I, I, I
    576, UGC07941, UGC07941,     191.5035706,      64.5693512, S, cd, S, ab, S, dm, A, A, AB, I, I, I
    577, NGC4676A, NGC4676A,     191.5421143,      30.7319202, S, dm, S, c, I, r, AB, A, B, M, M, M
    578, NGC4686, NGC4686,     191.6661682,      54.5342407, S, ab, S, a, S, cd, A, A, A, I, I, I
    579, UGC07959, UGC07959,     191.9248505,      26.9816208, S, 0a, S, 0, S, b, AB, A, B, I, I, I
    580, NGC4711, NGC4711,     192.1911163,      35.3326988, S, bc, S, b, S, c, A, A, A, I, I, I
    581, UGC08004, UGC08004,     192.9082031,      31.3527603, S, cd, S, c, S, dm, AB, A, B, I, I, I
    582, NGC4746, NGC4746,     192.9797668,      12.0835400, S, b, S, a, S, d, A, A, AB, I, I, I
    583, NGC4779, NGC4779,     193.4618073,       9.7100697, S, bc, S, bc, S, c, B, B, B, I, I, I
    584, UGC08025, UGC08025,     193.5103302,      29.6036091, S, ab, S, a, S, bc, AB, A, AB, I, I, I
    585, UGC08040, UGC08040,     193.6814575,      58.7764206, S, bc, S, ab, S, cd, A, A, AB, I, I, I
    586, NGC4795, NGC4795,     193.7619019,       8.0655499, S, a, S, 0, S, b, B, B, B, M, I, M
    587, IC0836, IC0836,     193.9762573,      63.6116219, S, ab, S, a, S, bc, AB, A, AB, I, I, I
    588, NGC4816, NGC4816,     194.0506134,      27.7454796, E, 1, E, 0, E, 1, A, A, A, I, I, I
    589, NGC4841A, NGC4841A,     194.3831329,      28.4769402, E, 3, E, 1, E, 5, A, A, A, M, M, M
    590, NGC4846, NGC4846,     194.4487000,      36.3707085, S, b, S, a, S, bc, A, A, B, I, I, I
    591, NGC4859, NGC4859,     194.7576141,      26.8156605, S, a, S, 0, S, b, A, A, AB, I, I, I
    592, NGC4874, NGC4874,     194.8987885,      27.9592609, E, 0, E, 0, S, 0, A, A, A, I, I, M
    593, UGC08107, UGC08107,     194.9157410,      53.3411713, S, a, E, 0, I, r, A, A, B, M, I, M
    594, NGC4892, NGC4892,     195.0146942,      26.8981094, S, 0a, S, 0, S, a, AB, A, B, I, I, I
    595, NGC4895, NGC4895,     195.0746918,      28.2023907, S, 0a, S, 0, S, a, AB, A, B, I, I, I
    596, UGC08119, UGC08119,     195.1268158,      48.3084488, S, a, S, 0, S, bc, A, A, AB, I, I, I
    597, IC0843, IC0843,     195.3899994,      29.1305904, S, 0, E, 7, S, 0, A, A, B, I, I, I
    598, IC4088, IC4088,     195.4307251,      29.0446606, S, bc, S, b, S, c, AB, A, B, I, I, I
    599, NGC4931, NGC4931,     195.7536469,      28.0324707, S, 0, S, 0, S, 0a, A, A, B, I, I, I
    600, NGC4944, NGC4944,     195.9581146,      28.1857300, S, 0, S, 0, S, 0a, A, A, AB, I, I, M
    601, NGC4952, NGC4952,     196.2432556,      29.1222401, E, 6, E, 4, S, 0, A, A, A, I, I, I
    602, NGC4956, NGC4956,     196.2539368,      35.1780281, E, 1, E, 0, S, 0, A, A, A, I, I, I
    603, NGC4961, NGC4961,     196.4481812,      27.7341404, S, cd, S, c, S, dm, B, AB, B, I, I, I
    604, NGC4978, NGC4978,     196.9605255,      18.4154892, S, 0, E, 7, S, 0, A, A, A, I, I, I
    605, IC4202, IC4202,     197.1315765,      24.7007694, S, b, S, a, S, cd, A, A, AB, I, I, I
    606, UGC08231, UGC08231,     197.1564789,      54.0743713, S, d, S, cd, S, dm, AB, A, B, I, I, I
    607, UGC08234, UGC08234,     197.1937714,      62.2716904, S, 0, E, 6, S, 0, A, A, AB, I, I, M
    608, NGC5000, NGC5000,     197.4478607,      28.9069405, S, bc, S, bc, S, c, B, B, B, I, I, I
    609, UGC08250, UGC08250,     197.5839081,      32.4831886, S, c, S, ab, S, m, A, A, AB, I, I, I
    610, UGC08267, UGC08267,     197.7972260,      43.7263298, S, b, S, a, S, cd, AB, A, AB, I, I, I
    611, NGC5016, NGC5016,     198.0278320,      24.0950108, S, bc, S, a, S, cd, A, A, A, I, I, I
    612, NGC5029, NGC5029,     198.1566315,      47.0632782, E, 6, E, 4, S, 0, A, A, A, I, I, I
    613, UGC08322, UGC08322,     198.7538147,      12.7252598, S, 0a, S, 0, S, a, AB, A, B, I, I, I
    614, NGC5056, NGC5056,     199.0513458,      30.9503098, S, c, S, bc, S, cd, AB, A, B, I, I, I
    615, IC4215, IC4215,     199.0701141,      25.4052200, S, b, S, a, S, cd, A, A, AB, I, I, I
    616, NGC5057, NGC5057,     199.1156921,      31.0314903, S, 0, S, 0, S, 0, A, A, A, I, I, I
    617, NGC5081, NGC5081,     199.7843018,      28.5069199, S, b, S, ab, S, c, B, B, B, I, I, I
    618, IC0881, IC0881,     199.9847717,      15.8505297, S, ab, S, a, S, c, AB, A, B, I, I, I
    619, IC4225, IC4225,     200.0039673,      31.9813995, S, ab, S, a, S, c, AB, A, AB, I, I, I
    620, NGC5127, NGC5127,     200.9375763,      31.5657501, E, 2, E, 0, E, 5, A, A, A, I, I, I
    621, NGC5125, NGC5125,     201.0029449,       9.7101898, S, b, S, a, S, bc, A, A, B, I, I, I
    622, NGC5129, NGC5129,     201.0417633,      13.9765396, E, 5, E, 4, E, 7, A, A, A, I, I, I
    623, UGC08451, UGC08451,     201.7247314,      32.1932106, S, c, S, b, S, cd, A, A, AB, I, I, I
    624, NGC5157, NGC5157,     201.8202057,      32.0307083, S, ab, S, 0, S, bc, B, B, B, I, I, I
    625, UGC08457, UGC08457,     201.8782349,      20.8809509, S, bc, S, a, S, d, A, A, AB, I, I, I
    626, NGC5169, NGC5169,     202.0418701,      46.6721191, S, c, S, b, S, cd, A, A, B, I, I, I
    627, NGC5166, NGC5166,     202.0629272,      32.0322495, S, bc, S, a, S, cd, A, A, AB, I, I, I
    628, 2MASXJ13283353+4655382, 2MASXJ13283353+4655382,     202.1382904,      46.9271889, S, d, S, cd, S, dm, AB, A, B, I, I, I
    629, NGC5165, NGC5165,     202.1632233,      11.3870401, E, 7, E, 5, S, 0, AB, A, B, I, I, I
    630, NGC5205, NGC5205,     202.5148773,      62.5115585, S, bc, S, b, S, c, B, B, B, I, I, I
    631, NGC5198, NGC5198,     202.5474396,      46.6707191, E, 1, E, 0, E, 2, A, A, A, I, I, I
    632, UGC08498, UGC08498,     202.6082458,      31.6207905, S, b, S, ab, S, c, AB, A, B, I, I, M
    633, NGC5216, NGC5216,     203.0287323,      62.7006607, E, 0, E, 0, S, 0, A, A, A, I, I, M
    634, NGC5218, NGC5218,     203.0432434,      62.7677307, S, ab, S, 0, S, b, B, A, B, I, I, M
    635, NGC5207, NGC5207,     203.0582733,      13.8923798, S, b, S, b, S, bc, B, B, B, I, I, I
    636, NGC5208, NGC5208,     203.1163788,       7.3164501, S, a, S, 0, S, b, A, A, AB, I, I, I
    637, NGC5210, NGC5210,     203.2051849,       7.1700902, S, 0a, S, 0, S, a, A, A, A, I, I, I
    638, UGC08539, UGC08539,     203.3709259,      33.0423698, S, b, S, ab, S, c, B, B, B, I, I, I
    639, NGC5223, NGC5223,     203.6050720,      34.6904297, E, 3, E, 1, E, 6, A, A, A, I, I, I
    640, IC0900, IC0900,     203.6792297,       9.3368702, S, c, S, bc, S, cd, A, A, AB, I, I, I
    641, NGC5222NED01, NGC5222NED01,     203.7331085,      13.7421503, E, 5, E, 4, S, 0, A, A, A, M, M, M
    642, UGC08564, UGC08564,     203.7405243,      38.4575005, S, 0, S, 0, S, a, A, A, A, I, I, I
    643, NGC5233, NGC5233,     203.8055878,      34.6774292, S, 0, S, 0, S, a, A, A, A, I, I, I
    644, NGC5240, NGC5240,     203.9799805,      35.5882492, S, c, S, b, S, cd, B, A, B, I, I, I
    645, IC0902, IC0902,     204.0050507,      49.9608307, S, b, S, a, S, bc, A, A, AB, I, I, I
    646, NGC5250, NGC5250,     204.0305939,      51.2358208, E, 6, E, 3, S, 0, A, A, A, I, I, I
    647, UGC08600, UGC08600,     204.1751709,      34.7462692, S, a, S, 0, S, c, AB, A, B, I, I, I
    648, NGC5249, NGC5249,     204.4062347,      15.9722300, E, 7, E, 4, S, 0, A, A, A, I, I, M
    649, UGC08633, UGC08633,     204.7230072,      14.7438297, S, bc, S, a, S, d, A, A, AB, I, I, I
    650, NGC5263, NGC5263,     204.9818726,      28.4007702, S, c, S, b, S, d, A, A, A, I, I, I
    651, NGC5267, NGC5267,     205.1665192,      38.7940903, S, ab, S, a, S, b, B, B, B, I, I, I
    652, UGC08662, UGC08662,     205.3218994,      33.7726097, S, cd, S, c, S, d, A, A, AB, I, I, I
    653, NGC5289, NGC5289,     206.2863007,      41.5033989, S, ab, S, a, S, b, A, A, AB, I, I, I
    654, NGC5308, NGC5308,     206.7518158,      60.9731483, S, 0, S, 0, S, 0a, AB, A, B, I, I, I
    655, UGC08726, UGC08726,     206.9527130,      40.4885406, S, d, S, cd, S, m, A, A, AB, I, I, I
    656, NGC5305, NGC5305,     206.9822540,      37.8263283, S, b, S, ab, S, bc, B, B, B, I, I, I
